plotID,GPSdevice,waypoint_beg,plot_beg_UTM_E,plot_beg_UTM_N,estimatedAccuracy_beg_ft,waypoint_end,plot_end_UTM_E,plot_end_UTM_N,estimatedAccuracy_end_ft,treeNum,PILA_waypoint,PILA_UTM_E,PILA_UTM_N,estimatedAccuracy_PILA_ft,datum,zone
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,7,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,8,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,9,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,10,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,11,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,12,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,13,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,14,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,15,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,16,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,17,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,18,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,19,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,20,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,21,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,22,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,23,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,24,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,25,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,26,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,27,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,28,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,29,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,30,NA,NA,NA,NA,NAD83,11
18,66sr,89,249056,4182178,4,NA,NA,NA,NA,31,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,1,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,2,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,3,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,4,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,5,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,6,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,7,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,8,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,9,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,10,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,11,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,12,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,13,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,14,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,15,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,16,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,17,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,18,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,19,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,20,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,21,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,22,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,23,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,24,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,25,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,26,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,27,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,28,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,29,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,30,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,31,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,32,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,33,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,34,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,35,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,36,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,37,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,38,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,39,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,40,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,41,NA,NA,NA,NA,NAD83,11
19,6790,38,263641,4173465,5,39,263680,4173499,1,42,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,1,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,2,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,3,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,4,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,5,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,6,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,7,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,8,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,9,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,10,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,11,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,12,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,13,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,14,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,15,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,16,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,17,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,18,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,19,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,20,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,21,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,22,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,23,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,24,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,25,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,26,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,27,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,28,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,29,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,30,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,31,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,32,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,33,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,34,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,35,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,36,NA,NA,NA,NA,NAD83,11
2,66sr,NA,266999,4169091,15,71,266999,NA,4169089,37,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,1,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,2,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,3,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,4,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,5,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,6,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,7,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,8,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,9,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,10,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,11,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,12,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,13,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,14,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,15,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,16,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,17,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,18,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,19,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,20,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,21,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,22,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,23,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,24,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,25,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,26,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,27,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,28,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,29,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,30,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,31,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,32,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,33,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,34,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,35,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,36,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,37,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,38,NA,NA,NA,NA,NAD83,11
21,66i,131,255424,4188969,0,132,255450,4189068,4,39,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NAD83,11
24,66sr,NA,253715,4185298,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247325,4211058,0,1,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247326,4211058,0,2,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247327,4211058,0,3,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247328,4211058,0,4,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247329,4211058,0,5,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247330,4211058,0,6,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247331,4211058,0,7,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247332,4211058,0,8,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247333,4211058,0,9,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247334,4211058,0,10,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247335,4211058,0,11,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247336,4211058,0,12,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247337,4211058,0,13,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247338,4211058,0,14,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247339,4211058,0,15,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247340,4211058,0,16,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247341,4211058,0,17,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247342,4211058,0,18,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247343,4211058,0,19,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247344,4211058,0,20,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247345,4211058,0,21,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247346,4211058,0,22,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247347,4211058,0,23,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247348,4211058,0,24,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247349,4211058,0,25,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247350,4211058,0,26,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247351,4211058,0,27,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247352,4211058,0,28,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247353,4211058,0,29,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247354,4211058,0,30,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247355,4211058,0,31,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247356,4211058,0,32,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247357,4211058,0,33,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247358,4211058,0,34,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247359,4211058,0,35,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247360,4211058,0,36,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247361,4211058,0,37,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247362,4211058,0,38,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247363,4211058,0,39,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247364,4211058,0,40,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247365,4211058,0,41,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247366,4211058,0,42,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247367,4211058,0,43,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247368,4211058,0,44,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247369,4211058,0,45,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247370,4211058,0,46,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247371,4211058,0,47,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247372,4211058,0,48,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247373,4211058,0,49,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247374,4211058,0,50,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247375,4211058,0,51,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247376,4211058,0,52,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247377,4211058,0,53,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247378,4211058,0,54,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247379,4211058,0,55,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247380,4211058,0,56,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247381,4211058,0,57,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247382,4211058,0,58,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247383,4211058,0,59,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247384,4211058,0,60,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247385,4211058,0,61,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247386,4211058,0,62,NA,NA,NA,NA,NAD83,11
25,66si,247,247430,4211195,1,248,247387,4211058,0,63,NA,NA,NA,NA,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,1,146,245490,4187764,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,2,149,245496,4187759,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,3,147,245487,4187765,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,4,148,245488,4187758,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,5,150,245509,4187750,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,6,151,245515,4187748,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,7,152,245521,4187753,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,8,153,245522,4187754,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,9,154,245532,4187747,1,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,10,155,245543,4187745,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,11,158,245475,4187744,1,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,12,157,245475,4187743,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,13,160,245476,4187741,1,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,14,159,245476,4187744,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,15,162,245473,4187744,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,16,161,245478,4187743,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,17,183,245480,4187742,1,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,18,163,245472,4187748,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,19,164,245474,4187749,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,20,165,245474,4187749,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,21,166,245474,4187748,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,22,167,245477,4187748,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,23,169,245464,4187757,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,24,171,245471,4187760,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,25,170,245467,4187760,1,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,26,172,245482,4187760,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,27,173,245485,4187764,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,28,174,245490,4187764,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,29,184,245488,4187743,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,30,182,245477,4187737,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,31,180,245476,4187740,1,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,32,174,245475,4187734,4,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,33,181,245475,4187740,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,34,176,245477,4187734,1,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,35,177,245477,4187736,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,36,178,245477,4187735,0,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,37,NA,NA,NA,NA,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,38,NA,NA,NA,NA,NAD83,11
26,66i,145,245513,4187761,0,156,245475,4187739,0,39,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,1,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,2,NA,NA,NA,NA,NAD83,11
